,0,1,2
9110,179,179,179
9111,181,181,181
9112,227,227,227
9113,108,108,108
9114,218,218,218
9115,131,131,131
9116,12,12,12
9117,36,36,36
9118,164,164,164
9119,195,195,195
9120,147,147,147
9121,32,32,32
9122,29,29,29
9123,27,27,27
9124,12,12,12
9125,114,114,114
9126,58,58,58
9127,191,191,191
9128,217,217,217
9129,103,103,103
9130,24,24,24
9131,85,85,85
9132,101,101,101
9133,91,91,91
9134,20,20,20
9135,122,122,122
9136,46,46,46
9137,109,109,109
9138,160,160,160
9139,156,156,156
9140,97,97,97
9141,141,141,141
9142,157,157,157
9143,91,91,91
9144,195,195,195
9145,198,198,198
9146,153,153,153
9147,160,160,160
9148,178,178,178
9149,81,81,81
9150,92,92,92
9151,204,204,204
9152,104,104,104
9153,17,17,17
9154,32,32,32
9155,131,131,131
9156,166,166,166
9157,82,82,82
9158,24,24,24
9159,213,213,213
9160,132,132,132
9161,187,187,187
9162,26,26,26
9163,152,152,152
9164,48,48,48
9165,172,172,172
9166,102,102,102
9167,204,204,204
9168,68,68,68
9169,199,199,199
9170,54,54,54
9171,98,98,98
9172,186,186,186
9173,7,7,7
9174,141,141,141
9175,151,151,151
9176,137,137,137
9177,178,178,178
9178,109,109,109
9179,119,119,119
9180,87,87,87
9181,252,252,252
9182,216,216,216
9183,136,136,136
9184,136,136,136
9185,195,195,195
9186,87,87,87
9187,227,227,227
9188,149,149,149
9189,99,99,99
9190,226,226,226
9191,159,159,159
9192,147,147,147
9193,116,116,116
9194,183,183,183
9195,37,37,37
9196,61,61,61
9197,2,2,2
9198,24,24,24
9199,67,67,67
9200,199,199,199
9201,54,54,54
9202,197,197,197
9203,168,168,168
9204,20,20,20
9205,171,171,171
9206,143,143,143
9207,36,36,36
9208,140,140,140
9209,162,162,162
9210,64,64,64
9211,4,4,4
9212,21,21,21
9213,50,50,50
9214,188,188,188
9215,65,65,65
9216,129,129,129
9217,70,70,70
9218,77,77,77
9219,72,72,72
9220,56,56,56
9221,13,13,13
9222,200,200,200
9223,240,240,240
9224,190,190,190
9225,15,15,15
9226,150,150,150
9227,69,69,69
9228,80,80,80
9229,187,187,187
9230,50,50,50
9231,30,30,30
9232,98,98,98
9233,72,72,72
9234,99,99,99
9235,37,37,37
9236,209,209,209
9237,151,151,151
9238,78,78,78
9239,177,177,177
9240,90,90,90
9241,34,34,34
9242,185,185,185
9243,93,93,93
9244,102,102,102
9245,170,170,170
9246,189,189,189
9247,111,111,111
9248,121,121,121
9249,212,212,212
9250,207,207,207
9251,155,155,155
9252,105,105,105
9253,228,228,228
9254,226,226,226
9255,142,142,142
9256,230,230,230
9257,56,56,56
9258,53,53,53
9259,17,17,17
9260,99,99,99
9261,139,139,139
9262,57,57,57
9263,3,3,3
9264,32,32,32
9265,121,121,121
9266,81,81,81
9267,204,204,204
9268,61,61,61
9269,181,181,181
9270,2,2,2
9271,37,37,37
9272,57,57,57
9273,164,164,164
9274,1,1,1
9275,150,150,150
9276,81,81,81
9277,80,80,80
9278,41,41,41
9279,115,115,115
9280,37,37,37
9281,169,169,169
9282,181,181,181
9283,206,206,206
9284,241,241,241
9285,155,155,155
9286,148,148,148
9287,126,126,126
9288,174,174,174
9289,35,35,35
9290,235,235,235
9291,243,243,243
9292,21,21,21
9293,154,154,154
9294,186,186,186
9295,85,85,85
9296,203,203,203
9297,151,151,151
9298,231,231,231
9299,118,118,118
9300,32,32,32
9301,220,220,220
9302,198,198,198
9303,30,30,30
9304,16,16,16
9305,125,125,125
9306,59,59,59
9307,40,40,40
9308,114,114,114
9309,135,135,135
9310,90,90,90
9311,21,21,21
9312,40,40,40
9313,197,197,197
9314,50,50,50
9315,180,180,180
9316,195,195,195
9317,83,83,83
9318,128,128,128
9319,163,163,163
9320,27,27,27
9321,119,119,119
9322,88,88,88
9323,83,83,83
9324,143,143,143
9325,254,254,254
9326,206,206,206
9327,89,89,89
9328,29,29,29
9329,72,72,72
9330,11,11,11
9331,16,16,16
9332,47,47,47
9333,77,77,77
9334,234,234,234
9335,147,147,147
9336,50,50,50
9337,66,66,66
9338,68,68,68
9339,67,67,67
9340,0,0,0
9341,0,0,0
9342,36,36,36
9343,185,185,185
9344,75,75,75
9345,200,200,200
9346,6,6,6
9347,24,24,24
9348,205,205,205
9349,140,140,140
9350,182,182,182
9351,236,236,236
9352,49,49,49
9353,196,196,196
9354,119,119,119
9355,213,213,213
9356,185,185,185
9357,119,119,119
9358,214,214,214
9359,150,150,150
9360,55,55,55
9361,70,70,70
9362,186,186,186
9363,176,176,176
9364,239,239,239
9365,235,235,235
9366,38,38,38
9367,139,139,139
9368,206,206,206
9369,94,94,94
9370,143,143,143
9371,201,201,201
9372,41,41,41
9373,34,34,34
9374,19,19,19
9375,242,242,242
9376,235,235,235
9377,154,154,154
9378,92,92,92
9379,166,166,166
9380,115,115,115
9381,18,18,18
9382,107,107,107
9383,54,54,54
9384,13,13,13
9385,33,33,33
9386,148,148,148
9387,146,146,146
9388,8,8,8
9389,168,168,168
9390,46,46,46
9391,73,73,73
9392,79,79,79
9393,40,40,40
9394,213,213,213
9395,166,166,166
9396,122,122,122
9397,78,78,78
9398,201,201,201
9399,204,204,204
9400,238,238,238
9401,125,125,125
9402,53,53,53
9403,115,115,115
9404,210,210,210
9405,125,125,125
9406,222,222,222
9407,89,89,89
9408,207,207,207
9409,20,20,20
9410,18,18,18
9411,234,234,234
9412,53,53,53
9413,152,152,152
9414,184,184,184
9415,28,28,28
9416,141,141,141
9417,228,228,228
9418,237,237,237
9419,89,89,89
9420,146,146,146
9421,79,79,79
9422,14,14,14
9423,94,94,94
9424,105,105,105
9425,43,43,43
9426,155,155,155
9427,229,229,229
9428,142,142,142
9429,28,28,28
9430,106,106,106
9431,67,67,67
9432,2,2,2
9433,57,57,57
9434,198,198,198
9435,49,49,49
9436,49,49,49
9437,233,233,233
9438,106,106,106
9439,103,103,103
9440,242,242,242
9441,161,161,161
9442,95,95,95
9443,161,161,161
9444,65,65,65
9445,227,227,227
9446,84,84,84
9447,139,139,139
9448,97,97,97
9449,129,129,129
9450,66,66,66
9451,7,7,7
9452,84,84,84
9453,224,224,224
9454,137,137,137
9455,226,226,226
9456,217,217,217
9457,43,43,43
9458,150,150,150
9459,161,161,161
9460,70,70,70
9461,85,85,85
9462,70,70,70
9463,50,50,50
9464,18,18,18
9465,65,65,65
9466,41,41,41
9467,189,189,189
9468,196,196,196
9469,128,128,128
9470,120,120,120
9471,122,122,122
9472,59,59,59
9473,174,174,174
9474,85,85,85
9475,118,118,118
9476,250,250,250
9477,23,23,23
9478,157,157,157
9479,129,129,129
9480,148,148,148
9481,26,26,26
9482,87,87,87
9483,13,13,13
9484,182,182,182
9485,208,208,208
9486,250,250,250
9487,109,109,109
9488,192,192,192
9489,141,141,141
9490,198,198,198
9491,204,204,204
9492,31,31,31
9493,0,0,0
9494,205,205,205
9495,124,124,124
9496,192,192,192
9497,155,155,155
9498,32,32,32
9499,164,164,164
9500,25,25,25
9501,32,32,32
9502,134,134,134
9503,61,61,61
9504,204,204,204
9505,60,60,60
9506,117,117,117
9507,24,24,24
9508,112,112,112
9509,17,17,17
9510,8,8,8
9511,47,47,47
9512,14,14,14
9513,196,196,196
9514,112,112,112
9515,183,183,183
9516,139,139,139
9517,115,115,115
9518,82,82,82
9519,32,32,32
9520,138,138,138
9521,103,103,103
9522,27,27,27
9523,246,246,246
9524,81,81,81
9525,201,201,201
9526,44,44,44
9527,39,39,39
9528,20,20,20
9529,41,41,41
9530,224,224,224
9531,183,183,183
9532,53,53,53
9533,211,211,211
9534,162,162,162
9535,203,203,203
9536,58,58,58
9537,15,15,15
9538,96,96,96
9539,74,74,74
9540,171,171,171
9541,99,99,99
9542,1,1,1
9543,136,136,136
9544,33,33,33
9545,113,113,113
9546,1,1,1
9547,6,6,6
9548,2,2,2
9549,66,66,66
9550,170,170,170
9551,51,51,51
9552,130,130,130
9553,130,130,130
9554,222,222,222
9555,146,146,146
9556,168,168,168
9557,153,153,153
9558,35,35,35
9559,54,54,54
9560,109,109,109
9561,163,163,163
9562,77,77,77
9563,227,227,227
9564,53,53,53
9565,147,147,147
9566,248,248,248
9567,119,119,119
9568,17,17,17
9569,166,166,166
9570,53,53,53
9571,84,84,84
9572,71,71,71
9573,1,1,1
9574,93,93,93
9575,70,70,70
9576,164,164,164
9577,141,141,141
9578,118,118,118
9579,63,63,63
9580,136,136,136
9581,25,25,25
9582,154,154,154
9583,245,245,245
9584,156,156,156
9585,182,182,182
9586,40,40,40
9587,101,101,101
9588,52,52,52
9589,247,247,247
9590,126,126,126
9591,251,251,251
9592,220,220,220
9593,202,202,202
9594,4,4,4
9595,57,57,57
9596,119,119,119
9597,105,105,105
9598,8,8,8
9599,202,202,202
9600,173,173,173
9601,34,34,34
9602,33,33,33
9603,177,177,177
9604,53,53,53
9605,216,216,216
9606,137,137,137
9607,232,232,232
9608,33,33,33
9609,74,74,74
9610,219,219,219
9611,41,41,41
9612,255,255,255
9613,251,251,251
9614,178,178,178
9615,68,68,68
9616,76,76,76
9617,128,128,128
9618,4,4,4
9619,17,17,17
9620,86,86,86
9621,215,215,215
9622,123,123,123
9623,6,6,6
9624,28,28,28
9625,96,96,96
9626,130,130,130
9627,43,43,43
9628,58,58,58
9629,221,221,221
9630,96,96,96
9631,195,195,195
9632,174,174,174
9633,16,16,16
9634,37,37,37
9635,103,103,103
9636,87,87,87
9637,172,172,172
9638,36,36,36
9639,111,111,111
9640,138,138,138
9641,16,16,16
9642,177,177,177
9643,170,170,170
9644,116,116,116
9645,244,244,244
9646,142,142,142
9647,40,40,40
9648,166,166,166
9649,232,232,232
9650,51,51,51
9651,182,182,182
9652,6,6,6
9653,211,211,211
9654,94,94,94
9655,186,186,186
9656,241,241,241
9657,39,39,39
9658,242,242,242
9659,28,28,28
9660,140,140,140
9661,65,65,65
9662,22,22,22
9663,39,39,39
9664,105,105,105
9665,33,33,33
9666,184,184,184
9667,165,165,165
9668,186,186,186
9669,104,104,104
9670,197,197,197
9671,41,41,41
9672,165,165,165
9673,226,226,226
9674,135,135,135
9675,21,21,21
9676,74,74,74
9677,162,162,162
9678,185,185,185
9679,104,104,104
9680,237,237,237
9681,185,185,185
9682,214,214,214
9683,240,240,240
9684,135,135,135
9685,34,34,34
9686,73,73,73
9687,67,67,67
9688,18,18,18
9689,39,39,39
9690,31,31,31
9691,220,220,220
9692,220,220,220
9693,86,86,86
9694,83,83,83
9695,49,49,49
9696,82,82,82
9697,241,241,241
9698,253,253,253
9699,222,222,222
9700,61,61,61
9701,41,41,41
9702,147,147,147
9703,62,62,62
9704,237,237,237
9705,199,199,199
9706,180,180,180
9707,74,74,74
9708,54,54,54
9709,255,255,255
9710,198,198,198
9711,37,37,37
9712,27,27,27
9713,217,217,217
9714,43,43,43
9715,231,231,231
9716,214,214,214
9717,189,189,189
9718,227,227,227
9719,199,199,199
9720,62,62,62
9721,69,69,69
9722,41,41,41
9723,187,187,187
9724,201,201,201
9725,236,236,236
9726,87,87,87
9727,186,186,186
9728,163,163,163
9729,238,238,238
9730,178,178,178
9731,113,113,113
9732,187,187,187
9733,119,119,119
9734,101,101,101
9735,133,133,133
9736,82,82,82
9737,193,193,193
9738,10,10,10
9739,119,119,119
9740,253,253,253
9741,200,200,200
9742,225,225,225
9743,102,102,102
9744,94,94,94
9745,163,163,163
9746,137,137,137
9747,219,219,219
9748,57,57,57
9749,143,143,143
9750,158,158,158
9751,82,82,82
9752,220,220,220
9753,85,85,85
9754,100,100,100
9755,177,177,177
9756,170,170,170
9757,162,162,162
9758,210,210,210
9759,0,0,0
9760,0,0,0
9761,9,9,9
9762,115,115,115
9763,142,142,142
9764,136,136,136
9765,196,196,196
9766,225,225,225
9767,42,42,42
9768,175,175,175
9769,114,114,114
9770,213,213,213
9771,75,75,75
9772,88,88,88
9773,138,138,138
9774,74,74,74
9775,67,67,67
9776,37,37,37
9777,219,219,219
9778,145,145,145
9779,178,178,178
9780,182,182,182
9781,93,93,93
9782,246,246,246
9783,162,162,162
9784,206,206,206
9785,179,179,179
9786,226,226,226
9787,112,112,112
9788,86,86,86
9789,100,100,100
9790,28,28,28
9791,70,70,70
9792,41,41,41
9793,18,18,18
9794,181,181,181
9795,33,33,33
9796,12,12,12
9797,104,104,104
9798,235,235,235
9799,10,10,10
9800,6,6,6
9801,160,160,160
9802,210,210,210
9803,8,8,8
9804,172,172,172
9805,176,176,176
9806,133,133,133
9807,183,183,183
9808,158,158,158
9809,106,106,106
9810,218,218,218
9811,127,127,127
9812,81,81,81
9813,66,66,66
9814,87,87,87
9815,235,235,235
9816,92,92,92
9817,141,141,141
9818,88,88,88
9819,17,17,17
9820,36,36,36
9821,194,194,194
9822,180,180,180
9823,201,201,201
9824,22,22,22
9825,224,224,224
9826,224,224,224
9827,96,96,96
9828,64,64,64
9829,2,2,2
9830,113,113,113
9831,176,176,176
9832,171,171,171
9833,43,43,43
9834,24,24,24
9835,120,120,120
9836,120,120,120
9837,135,135,135
9838,121,121,121
9839,9,9,9
9840,66,66,66
9841,243,243,243
9842,48,48,48
9843,165,165,165
9844,159,159,159
9845,155,155,155
9846,106,106,106
9847,236,236,236
9848,75,75,75
9849,131,131,131
9850,84,84,84
9851,82,82,82
9852,208,208,208
9853,197,197,197
9854,184,184,184
9855,234,234,234
9856,241,241,241
9857,1,1,1
9858,200,200,200
9859,67,67,67
9860,35,35,35
9861,29,29,29
9862,189,189,189
9863,34,34,34
9864,152,152,152
9865,228,228,228
9866,126,126,126
9867,19,19,19
9868,174,174,174
9869,127,127,127
9870,14,14,14
9871,31,31,31
9872,255,255,255
9873,242,242,242
9874,175,175,175
9875,39,39,39
9876,49,49,49
9877,139,139,139
9878,212,212,212
9879,39,39,39
9880,216,216,216
9881,233,233,233
9882,234,234,234
9883,186,186,186
9884,209,209,209
9885,154,154,154
9886,216,216,216
9887,145,145,145
9888,128,128,128
9889,0,0,0
9890,4,4,4
9891,171,171,171
9892,200,200,200
9893,17,17,17
9894,156,156,156
9895,58,58,58
9896,128,128,128
9897,111,111,111
9898,10,10,10
9899,238,238,238
9900,16,16,16
9901,144,144,144
9902,38,38,38
9903,200,200,200
9904,72,72,72
9905,183,183,183
9906,139,139,139
9907,96,96,96
9908,116,116,116
9909,160,160,160
9910,157,157,157
9911,115,115,115
9912,168,168,168
9913,235,235,235
9914,66,66,66
9915,139,139,139
9916,161,161,161
9917,111,111,111
9918,130,130,130
9919,201,201,201
9920,29,29,29
9921,80,80,80
9922,246,246,246
9923,204,204,204
9924,171,171,171
9925,17,17,17
9926,232,232,232
9927,223,223,223
9928,104,104,104
9929,146,146,146
9930,196,196,196
9931,9,9,9
9932,42,42,42
9933,244,244,244
9934,8,8,8
9935,36,36,36
9936,86,86,86
9937,50,50,50
9938,164,164,164
9939,12,12,12
9940,9,9,9
9941,20,20,20
9942,227,227,227
9943,214,214,214
9944,153,153,153
9945,89,89,89
9946,69,69,69
9947,18,18,18
9948,138,138,138
9949,193,193,193
9950,83,83,83
9951,248,248,248
9952,74,74,74
9953,102,102,102
9954,58,58,58
9955,56,56,56
9956,34,34,34
9957,128,128,128
9958,193,193,193
9959,48,48,48
9960,51,51,51
9961,25,25,25
9962,195,195,195
9963,7,7,7
9964,18,18,18
9965,34,34,34
9966,51,51,51
9967,129,129,129
9968,21,21,21
9969,166,166,166
9970,197,197,197
9971,215,215,215
9972,59,59,59
9973,195,195,195
9974,95,95,95
9975,199,199,199
9976,37,37,37
9977,62,62,62
9978,91,91,91
9979,182,182,182
9980,103,103,103
9981,105,105,105
9982,217,217,217
9983,33,33,33
9984,243,243,243
9985,204,204,204
9986,175,175,175
9987,155,155,155
9988,28,28,28
9989,22,22,22
9990,72,72,72
9991,118,118,118
9992,249,249,249
9993,6,6,6
9994,253,253,253
9995,203,203,203
9996,33,33,33
9997,133,133,133
9998,150,150,150
9999,123,123,123
10000,195,195,195
10001,49,49,49
10002,121,121,121
10003,88,88,88
10004,12,12,12
10005,87,87,87
10006,236,236,236
10007,33,33,33
10008,23,23,23
10009,115,115,115
10010,24,24,24
10011,59,59,59
10012,193,193,193
10013,23,23,23
10014,212,212,212
10015,54,54,54
10016,170,170,170
10017,226,226,226
10018,50,50,50
10019,76,76,76
10020,80,80,80
10021,16,16,16
10022,0,0,0
10023,41,41,41
10024,94,94,94
10025,144,144,144
10026,225,225,225
10027,62,62,62
10028,18,18,18
10029,16,16,16
10030,25,25,25
10031,69,69,69
10032,157,157,157
10033,30,30,30
10034,52,52,52
10035,62,62,62
10036,14,14,14
10037,131,131,131
10038,110,110,110
10039,232,232,232
10040,182,182,182
10041,233,233,233
10042,250,250,250
10043,212,212,212
10044,30,30,30
10045,87,87,87
10046,241,241,241
10047,251,251,251
10048,124,124,124
10049,19,19,19
10050,62,62,62
10051,29,29,29
10052,111,111,111
10053,227,227,227
10054,176,176,176
10055,195,195,195
10056,163,163,163
10057,7,7,7
10058,42,42,42
10059,118,118,118
10060,114,114,114
10061,74,74,74
10062,50,50,50
10063,163,163,163
10064,113,113,113
10065,59,59,59
10066,16,16,16
10067,238,238,238
10068,34,34,34
10069,46,46,46
10070,172,172,172
10071,209,209,209
10072,34,34,34
10073,150,150,150
10074,170,170,170
10075,89,89,89
10076,37,37,37
10077,177,177,177
10078,118,118,118
10079,131,131,131
10080,104,104,104
10081,35,35,35
10082,129,129,129
10083,80,80,80
10084,251,251,251
10085,64,64,64
10086,225,225,225
10087,169,169,169
10088,141,141,141
10089,131,131,131
10090,43,43,43
10091,200,200,200
10092,70,70,70
10093,93,93,93
10094,121,121,121
10095,176,176,176
10096,249,249,249
10097,149,149,149
10098,98,98,98
10099,169,169,169
10100,85,85,85
10101,91,91,91
10102,127,127,127
10103,136,136,136
10104,135,135,135
10105,49,49,49
10106,1,1,1
10107,196,196,196
10108,6,6,6
10109,54,54,54
10110,112,112,112
10111,117,117,117
10112,31,31,31
10113,82,82,82
10114,14,14,14
10115,8,8,8
10116,92,92,92
10117,38,38,38
10118,71,71,71
10119,23,23,23
10120,223,223,223
10121,102,102,102
10122,49,49,49
10123,14,14,14
10124,107,107,107
10125,157,157,157
10126,25,25,25
10127,122,122,122
10128,166,166,166
10129,100,100,100
10130,223,223,223
10131,22,22,22
10132,151,151,151
10133,55,55,55
10134,83,83,83
10135,40,40,40
10136,161,161,161
10137,163,163,163
10138,176,176,176
10139,227,227,227
10140,21,21,21
10141,63,63,63
10142,250,250,250
10143,16,16,16
10144,159,159,159
10145,242,242,242
10146,233,233,233
10147,178,178,178
10148,16,16,16
10149,74,74,74
10150,13,13,13
10151,102,102,102
10152,254,254,254
10153,112,112,112
10154,0,0,0
10155,230,230,230
10156,79,79,79
10157,246,246,246
10158,229,229,229
10159,43,43,43
10160,87,87,87
10161,237,237,237
10162,5,5,5
10163,153,153,153
10164,152,152,152
10165,155,155,155
10166,40,40,40
10167,16,16,16
10168,2,2,2
10169,0,0,0
10170,0,0,0
10171,188,188,188
10172,43,43,43
10173,105,105,105
10174,54,54,54
10175,192,192,192
10176,172,172,172
10177,148,148,148
10178,200,200,200
10179,236,236,236
10180,57,57,57
10181,144,144,144
10182,130,130,130
10183,227,227,227
10184,76,76,76
10185,158,158,158
10186,5,5,5
10187,89,89,89
10188,53,53,53
10189,78,78,78
10190,147,147,147
10191,132,132,132
10192,40,40,40
10193,220,220,220
10194,71,71,71
10195,35,35,35
10196,7,7,7
10197,217,217,217
10198,100,100,100
10199,5,5,5
10200,153,153,153
10201,41,41,41
10202,190,190,190
10203,193,193,193
10204,154,154,154
10205,58,58,58
10206,162,162,162
10207,110,110,110
10208,18,18,18
10209,34,34,34
10210,138,138,138
10211,5,5,5
10212,16,16,16
10213,83,83,83
10214,27,27,27
10215,174,174,174
10216,185,185,185
10217,62,62,62
10218,142,142,142
10219,201,201,201
10220,61,61,61
10221,7,7,7
10222,56,56,56
10223,78,78,78
10224,215,215,215
10225,218,218,218
10226,116,116,116
10227,13,13,13
10228,52,52,52
10229,50,50,50
10230,60,60,60
10231,56,56,56
10232,163,163,163
10233,104,104,104
10234,96,96,96
10235,62,62,62
10236,53,53,53
10237,224,224,224
10238,52,52,52
10239,255,255,255
10240,251,251,251
10241,178,178,178
10242,100,100,100
10243,111,111,111
10244,0,0,0
10245,4,4,4
10246,141,141,141
10247,92,92,92
10248,85,85,85
10249,107,107,107
10250,9,9,9
10251,28,28,28
10252,210,210,210
10253,98,98,98
10254,132,132,132
10255,90,90,90
10256,191,191,191
10257,101,101,101
10258,230,230,230
10259,26,26,26
10260,18,18,18
10261,197,197,197
10262,153,153,153
10263,81,81,81
10264,236,236,236
10265,48,48,48
10266,83,83,83
10267,201,201,201
10268,177,177,177
10269,149,149,149
10270,234,234,234
10271,253,253,253
10272,131,131,131
10273,13,13,13
10274,232,232,232
10275,15,15,15
10276,199,199,199
10277,191,191,191
10278,114,114,114
10279,253,253,253
10280,175,175,175
10281,234,234,234
10282,238,238,238
10283,42,42,42
10284,250,250,250
10285,215,215,215
10286,120,120,120
10287,135,135,135
10288,235,235,235
10289,125,125,125
10290,77,77,77
10291,178,178,178
10292,166,166,166
10293,61,61,61
10294,187,187,187
10295,17,17,17
10296,15,15,15
10297,160,160,160
10298,12,12,12
10299,9,9,9
10300,25,25,25
10301,8,8,8
10302,0,0,0
10303,0,0,0
10304,0,0,0
10305,84,84,84
10306,202,202,202
10307,224,224,224
10308,145,145,145
10309,33,33,33
10310,128,128,128
10311,2,2,2
10312,148,148,148
10313,186,186,186
10314,14,14,14
10315,80,80,80
10316,90,90,90
10317,129,129,129
10318,226,226,226
10319,73,73,73
10320,148,148,148
10321,155,155,155
10322,79,79,79
10323,165,165,165
10324,88,88,88
10325,95,95,95
10326,166,166,166
10327,93,93,93
10328,46,46,46
10329,131,131,131
10330,221,221,221
10331,231,231,231
10332,94,94,94
10333,2,2,2
10334,126,126,126
10335,37,37,37
10336,179,179,179
10337,48,48,48
10338,138,138,138
10339,182,182,182
10340,242,242,242
10341,94,94,94
10342,122,122,122
10343,242,242,242
10344,33,33,33
10345,200,200,200
10346,212,212,212
10347,233,233,233
10348,96,96,96
10349,158,158,158
10350,202,202,202
10351,231,231,231
10352,224,224,224
10353,231,231,231
10354,236,236,236
10355,95,95,95
10356,41,41,41
10357,160,160,160
10358,161,161,161
10359,93,93,93
10360,148,148,148
10361,200,200,200
10362,0,0,0
10363,78,78,78
10364,154,154,154
10365,40,40,40
10366,80,80,80
10367,165,165,165
10368,73,73,73
10369,53,53,53
10370,167,167,167
10371,80,80,80
10372,224,224,224
10373,63,63,63
10374,60,60,60
10375,36,36,36
10376,144,144,144
10377,55,55,55
10378,24,24,24
10379,123,123,123
10380,163,163,163
10381,118,118,118
10382,86,86,86
10383,50,50,50
10384,126,126,126
10385,99,99,99
10386,118,118,118
10387,86,86,86
10388,70,70,70
10389,147,147,147
10390,215,215,215
10391,45,45,45
10392,104,104,104
10393,183,183,183
10394,122,122,122
10395,109,109,109
10396,247,247,247
10397,118,118,118
10398,148,148,148
10399,251,251,251
10400,41,41,41
10401,56,56,56
10402,130,130,130
10403,89,89,89
10404,166,166,166
10405,243,243,243
10406,85,85,85
10407,154,154,154
10408,106,106,106
10409,196,196,196
10410,58,58,58
10411,218,218,218
10412,159,159,159
10413,237,237,237
10414,52,52,52
10415,33,33,33
10416,150,150,150
10417,86,86,86
10418,22,22,22
10419,167,167,167
10420,90,90,90
10421,58,58,58
10422,229,229,229
10423,103,103,103
10424,68,68,68
10425,66,66,66
10426,212,212,212
10427,73,73,73
